Patient ID,Queue Length,Time
,0,0.0
,0,60.0
,0,120.0
,1,180.0
,2,240.0
,1,300.0
,3,360.0
,1,420.0
,2,480.0
,2,540.0
,2,600.0
,3,660.0
,6,720.0
,10,780.0
,12,840.0
,16,900.0
,20,960.0
,22,1020.0
,25,1080.0
,25,1140.0
,26,1200.0
,30,1260.0
,31,1320.0
,30,1380.0
,28,1440.0
,29,1500.0
,27,1560.0
,28,1620.0
,29,1680.0
,27,1740.0
,27,1800.0
,27,1860.0
,26,1920.0
,23,1980.0
,26,2040.0
,26,2100.0
,23,2160.0
,27,2220.0
,28,2280.0
,28,2340.0
,33,2400.0
,34,2460.0
,32,2520.0
,32,2580.0
,35,2640.0
,34,2700.0
,30,2760.0
,33,2820.0
,31,2880.0
,28,2940.0
,30,3000.0
,30,3060.0
,29,3120.0
,29,3180.0
,27,3240.0
,24,3300.0
,25,3360.0
,21,3420.0
,26,3480.0
,23,3540.0
,22,3600.0
,22,3660.0
,20,3720.0
,20,3780.0
,20,3840.0
,18,3900.0
,16,3960.0
,19,4020.0
,20,4080.0
,22,4140.0
,21,4200.0
,20,4260.0
,19,4320.0
,18,4380.0
,19,4440.0
,19,4500.0
,19,4560.0
,20,4620.0
,19,4680.0
,19,4740.0
,20,4800.0
,22,4860.0
,27,4920.0
,32,4980.0
,30,5040.0
,35,5100.0
,34,5160.0
,33,5220.0
,36,5280.0
,40,5340.0
,45,5400.0
,46,5460.0
,46,5520.0
,45,5580.0
,48,5640.0
,50,5700.0
,50,5760.0
,49,5820.0
,46,5880.0
,46,5940.0
,45,6000.0
,44,6060.0
,43,6120.0
,40,6180.0
,42,6240.0
,43,6300.0
,42,6360.0
,46,6420.0
,45,6480.0
,44,6540.0
,48,6600.0
,49,6660.0
,47,6720.0
,46,6780.0
,51,6840.0
,51,6900.0
,56,6960.0
,53,7020.0
,53,7080.0
,51,7140.0
,52,7200.0
,52,7260.0
,49,7320.0
,48,7380.0
,47,7440.0
,47,7500.0
,45,7560.0
,46,7620.0
,48,7680.0
,49,7740.0
,50,7800.0
,54,7860.0
,55,7920.0
,58,7980.0
,55,8040.0
,56,8100.0
,56,8160.0
,55,8220.0
,58,8280.0
,54,8340.0
,54,8400.0
,56,8460.0
,56,8520.0
,59,8580.0
,59,8640.0
,58,8700.0
,58,8760.0
,58,8820.0
,56,8880.0
,57,8940.0
,58,9000.0
,58,9060.0
,58,9120.0
,56,9180.0
,60,9240.0
,65,9300.0
,66,9360.0
,66,9420.0
,68,9480.0
,68,9540.0
,72,9600.0
,73,9660.0
,74,9720.0
,72,9780.0
,68,9840.0
,74,9900.0
,69,9960.0
,70,10020.0
,69,10080.0
,68,10140.0
,68,10200.0
,67,10260.0
,68,10320.0
,68,10380.0
,69,10440.0
,72,10500.0
,71,10560.0
,71,10620.0
,76,10680.0
,78,10740.0
,79,10800.0
,80,10860.0
,78,10920.0
,79,10980.0
,83,11040.0
,83,11100.0
,87,11160.0
,87,11220.0
,84,11280.0
,87,11340.0
,87,11400.0
,91,11460.0
,90,11520.0
,88,11580.0
,92,11640.0
,91,11700.0
,91,11760.0
,90,11820.0
,91,11880.0
,90,11940.0
,88,12000.0
,89,12060.0
,89,12120.0
,91,12180.0
,97,12240.0
,97,12300.0
,97,12360.0
,97,12420.0
,98,12480.0
,98,12540.0
,100,12600.0
,102,12660.0
,99,12720.0
,100,12780.0
,101,12840.0
,104,12900.0
,104,12960.0
,96,13020.0
,98,13080.0
,93,13140.0
,92,13200.0
,93,13260.0
,92,13320.0
,90,13380.0
,88,13440.0
,91,13500.0
,94,13560.0
,96,13620.0
,100,13680.0
,102,13740.0
,108,13800.0
,110,13860.0
,114,13920.0
,117,13980.0
,115,14040.0
,117,14100.0
,117,14160.0
,120,14220.0
,121,14280.0
,118,14340.0
,122,14400.0
,121,14460.0
,116,14520.0
,115,14580.0
,116,14640.0
,115,14700.0
,115,14760.0
,116,14820.0
,116,14880.0
,122,14940.0
,122,15000.0
,125,15060.0
,130,15120.0
,133,15180.0
,137,15240.0
,138,15300.0
,139,15360.0
,137,15420.0
,136,15480.0
,134,15540.0
,137,15600.0
,139,15660.0
,136,15720.0
,132,15780.0
,131,15840.0
,131,15900.0
,128,15960.0
,129,16020.0
,129,16080.0
,128,16140.0
,129,16200.0
,127,16260.0
,126,16320.0
,127,16380.0
,127,16440.0
,130,16500.0
,130,16560.0
,135,16620.0
,130,16680.0
,131,16740.0
,135,16800.0
,135,16860.0
,138,16920.0
,133,16980.0
,133,17040.0
,131,17100.0
,131,17160.0
,131,17220.0
,130,17280.0
,129,17340.0
,128,17400.0
,125,17460.0
,127,17520.0
,125,17580.0
,128,17640.0
,125,17700.0
,125,17760.0
,126,17820.0
,129,17880.0
,127,17940.0
,126,18000.0
,127,18060.0
,125,18120.0
,131,18180.0
,132,18240.0
,135,18300.0
,136,18360.0
,143,18420.0
,145,18480.0
,150,18540.0
,151,18600.0
,148,18660.0
,149,18720.0
,147,18780.0
,148,18840.0
,146,18900.0
,145,18960.0
,147,19020.0
,145,19080.0
,145,19140.0
,142,19200.0
,144,19260.0
,143,19320.0
,147,19380.0
,147,19440.0
,151,19500.0
,150,19560.0
,151,19620.0
,154,19680.0
,153,19740.0
,156,19800.0
,158,19860.0
,159,19920.0
,159,19980.0
,158,20040.0
,158,20100.0
,156,20160.0
,156,20220.0
,157,20280.0
,154,20340.0
,152,20400.0
,150,20460.0
,148,20520.0
,150,20580.0
,149,20640.0
,148,20700.0
,154,20760.0
,160,20820.0
,162,20880.0
,161,20940.0
,164,21000.0
,164,21060.0
,171,21120.0
,177,21180.0
,181,21240.0
,178,21300.0
,180,21360.0
,179,21420.0
,179,21480.0
,183,21540.0
